Abandono,Gender,Age,High_School_GPA,Language_Level,Toefl
0,1,18,89.139,7,563
0,1,19,84.162,7,593
0,1,18,78.782,7,570
0,0,18,79.84,7,513
0,0,19,90.744,7,630
0,0,18,94.86,7,667
0,1,18,84.348,7,580
0,1,19,75.514,7,497
0,0,18,90.558,7,580
0,0,19,80.613,7,543
0,0,18,79.708,7,603
0,0,18,77.921,7,557
0,0,18,80.615,7,640
0,1,18,78.71,7,633
0,0,18,83.545,7,593
0,1,19,77.826,7,570
0,0,18,90.5,7,610
0,1,20,97.261,7,637
0,1,21,79.73,7,577
0,0,18,93.63,7,677
0,1,19,92.418,7,600
0,1,19,90.046,7,617
0,1,18,86.534,7,640
0,0,18,91.826,7,580
0,1,18,85.863,7,603
0,0,18,91.255,7,590
0,1,18,87.883,7,597
0,1,18,97.391,7,660
0,0,18,92.906,7,637
0,1,18,85.093,7,670
0,1,19,93.511,7,630
0,0,18,91.883,7,590
0,0,18,87.093,7,587
0,0,18,87.348,7,577
0,0,18,86.255,7,607
0,1,18,82.186,7,610
0,1,18,86.204,7,580
0,0,18,92.285,7,610
1,1,18,94.108,7,637
0,1,18,90.046,7,650
0,1,18,89.108,7,653
0,0,18,88.186,7,553
1,1,18,87,7,577
0,1,18,94.434,7,583
0,1,18,91.069,7,613
0,0,18,87.883,7,650
0,1,19,86.883,7,600
0,0,18,92.869,7,647
0,1,19,88.86,7,620
0,1,18,96.79,7,627
0,0,19,80.72,7,650
0,0,18,93.295,7,660
0,1,18,97,7,647
0,0,18,93.883,7,640
0,0,18,89.488,7,643
0,0,18,95.139,7,660
0,0,18,90.86,7,637
0,0,18,90.604,7,587
0,0,18,94.79,7,637
0,1,18,87.956,7,603
0,0,18,86.454,7,567
0,0,18,82.711,7,563
0,1,19,95.113,7,627
0,0,19,87.697,7,570
0,1,19,81.088,7,623
0,0,18,85.441,7,583
0,1,19,82.272,7,560
0,1,19,83.022,7,607
0,0,18,87.2,7,560
0,0,18,93.93,7,660
0,0,18,90.674,7,600
0,0,18,82.931,7,513
0,0,19,86.534,7,570
0,0,18,90.913,7,650
0,1,18,82.116,7,633
0,0,18,88.674,7,600
0,1,18,82.977,7,617
0,1,19,84.933,7,627
0,0,18,93.302,7,550
0,1,18,89.953,7,590
0,1,17,93.478,7,600
0,1,18,91.906,7,677
0,1,18,94.558,7,677
0,1,22,89.333,7,643
0,0,18,83.108,7,580
0,1,18,82.288,7,660
0,1,22,96.69,7,630
0,0,18,96.744,7,580
0,0,17,94.39,7,563
0,1,17,89.452,7,590
0,1,18,99.357,7,647
0,1,18,92.86,7,597
0,0,18,83.818,7,573
0,1,19,86.517,7,617
0,1,21,97.2,7,643
0,1,19,95.023,7,580
0,1,17,98.697,7,637
0,0,18,85.045,7,550
0,1,18,92.069,7,603
0,1,18,82.5,7,523
0,0,18,96.558,7,563
0,0,18,91.255,7,543
1,0,18,88.069,7,553
0,0,18,95.441,7,600
0,1,18,89.511,7,600
0,0,18,86.046,7,600
0,0,18,86.046,7,550
1,1,18,84.733,7,550
0,1,18,87.377,7,600
0,0,17,96.767,7,560
0,1,18,87.227,7,617
0,1,17,85.395,7,580
0,1,18,89.046,7,577
0,1,18,87.837,7,580
0,1,18,79.956,7,557
0,0,18,86.279,7,603
0,0,18,91.79,7,577
0,1,19,98.674,7,667
0,0,18,95.217,7,607
0,1,18,94.083,7,587
0,0,18,87.931,7,590
0,0,18,82.4,7,590
0,0,18,93.023,7,577
0,0,18,95.581,7,590
1,0,19,87.714,7,550
0,0,19,82.34,7,590
0,0,18,93.023,7,590
0,0,18,95.511,7,597
0,1,19,91.93,7,583
0,1,19,82.186,7,600
0,1,19,92.116,7,573
0,1,19,86.767,7,603
0,0,19,85.162,7,587
0,0,18,84.152,7,583
1,1,18,91.372,7,603
0,1,18,88.673,7,580
0,0,18,90.977,7,597
0,0,18,88.186,7,580
0,0,17,92.139,7,540
0,0,17,87.674,7,570
0,1,18,86.636,7,580
1,0,19,81,7,533
0,0,18,90.767,7,570
0,0,18,92.581,7,550
0,1,19,75.297,7,567
0,1,18,80.142,7,573
0,1,18,79.25,7,573
0,1,18,82.847,7,607
0,0,18,92.441,7,587
0,1,18,81.488,7,540
0,1,18,86.022,7,613
0,1,17,82.72,7,550
0,1,18,81.377,7,567
0,0,18,91.022,7,577
0,0,18,94.767,7,650
0,1,18,92.86,7,633
0,0,18,93.304,7,610
0,0,18,81.181,7,590
0,1,19,86.431,7,563
0,1,19,86.348,7,623
0,1,18,86.023,7,587
0,0,18,82.511,7,567
0,0,17,96.767,7,627
1,1,18,79.795,7,583
0,0,18,93.186,7,570
0,1,18,86.837,7,577
1,1,18,85.636,7,583
0,0,18,89.244,7,593
0,1,18,89.372,7,573
0,0,19,94.72,7,590
0,0,18,91.255,7,583
1,1,19,93.978,7,630
0,0,18,93.581,7,577
0,1,18,89.652,7,653
0,0,18,87.767,7,510
0,1,17,90.139,7,633
0,1,18,97.674,7,657
0,1,18,93.63,7,603
0,0,18,84.744,7,553
0,0,18,90.844,7,570
0,0,18,85,7,593
0,0,18,91.511,7,550
0,0,18,92.093,7,560
0,0,18,96.255,7,590
0,1,18,94.744,7,617
0,1,18,83.022,7,610
1,0,18,82.613,7,567
0,0,18,77.276,7,593
1,1,19,75.75,7,583
1,1,19,76.291,7,590
0,0,18,91.465,7,600
1,1,18,91.279,7,583
0,1,17,89.543,7,567
0,1,19,90.767,7,627
0,1,18,78.021,7,560
0,1,18,83.674,7,580
0,1,18,77.282,7,583
0,1,18,86.372,7,623
0,0,18,79.042,7,540
0,1,18,81.347,7,647
0,0,18,90.093,7,633
0,1,18,91.279,7,650
1,1,18,85.511,7,570
0,0,18,86.093,7,550
0,1,18,85.204,7,547
0,0,19,95.72,7,613
0,1,19,91.142,7,613
0,1,18,81.531,7,500
0,0,18,89.318,7,520
0,0,18,87.325,7,547
0,0,18,88.093,7,570
0,1,18,86.704,7,590
0,0,18,79.183,7,570
0,1,18,99.209,7,593
0,1,19,88.302,7,590
0,0,18,79.76,7,587
0,0,18,96.511,7,547
0,1,18,90.767,7,520
0,0,19,86.59,7,550
0,1,18,86.534,7,550
0,0,19,91.93,7,577
0,1,19,82.714,7,577
0,1,19,89.813,7,607
0,1,17,89.976,7,597
0,0,18,94.304,7,607
0,0,18,89,7,580
0,1,19,95.139,7,617
0,0,19,91.674,7,623
0,1,18,89.26,7,650
0,1,18,92.413,7,640
0,1,18,91.608,7,663
0,1,17,93,7,640
0,0,19,91.953,7,580
0,1,17,89.279,7,577
0,0,18,87.488,7,443
0,1,17,96.255,7,537
0,0,18,91.478,7,560
0,1,19,81.977,7,557
0,1,20,84.261,7,567
0,0,19,91.093,7,550
0,0,19,93.627,7,560
0,1,18,84.522,7,550
0,1,19,94.86,7,600
0,0,18,95.023,7,600
0,0,18,93.511,7,550
0,0,18,92.604,7,550
0,0,19,83.113,7,550
0,1,19,87.232,7,583
0,0,19,93.697,7,550
0,1,18,88.627,7,550
0,0,18,84.59,7,550
0,0,18,92.953,7,550
0,0,18,90,7,550
0,1,18,78.489,7,550
0,1,18,95.651,7,550
1,0,18,94.674,7,633
0,0,18,88,7,550
0,0,18,85.088,7,550
0,0,18,95.348,7,550
0,0,18,90.604,7,550
0,0,18,92.093,7,550
0,1,18,82.348,7,550
0,0,19,87.093,7,550
0,1,18,88.488,7,550
0,0,18,88.909,7,550
0,1,18,86,7,550
0,1,18,81.477,7,550
0,0,19,93.581,7,550
0,0,18,83.295,7,550
1,1,18,80.045,7,550
0,1,18,78.608,7,550
0,0,18,90.255,7,550
0,1,17,95,7,583
0,1,18,86.813,7,597
0,1,18,84.911,7,550
0,0,17,85.727,7,550
0,1,19,85.186,7,580
0,1,18,82.826,7,600
0,1,18,85.767,7,567
0,1,18,95.372,7,563
0,0,18,92.837,7,600
0,1,18,93.069,7,553
0,1,18,88.325,7,587
0,0,18,90.209,7,557
0,1,19,91.837,7,600
0,1,19,87.477,7,550
0,1,19,88.488,7,567
0,0,19,94.581,7,570
0,1,17,90.418,7,590
0,0,18,93.945,7,593
0,0,18,86.63,7,643
0,1,18,84.488,7,593
0,1,18,87.186,7,593
0,1,18,89.594,7,553
0,1,19,84.222,7,563
0,1,18,84.023,7,623
0,1,18,90.465,7,577
0,1,18,90.511,7,663
0,0,19,88.069,7,560
0,0,19,90.232,7,657
0,0,18,81.954,7,570
0,0,18,86.79,7,547
0,1,19,91.558,7,610
0,1,18,81.068,7,537
0,0,19,77.977,7,573
0,0,17,88,7,557
0,1,19,83.209,7,630
0,0,18,80,7,553
0,1,18,81.111,7,560
0,0,19,90.934,7,580
0,0,18,89.767,7,617
0,1,18,88.72,7,630
0,0,18,97.534,7,650
0,0,19,82.58,7,590
0,0,18,88.379,7,603
0,1,18,83.613,8,600
0,1,18,96.232,8,603
0,0,17,96.953,8,617
0,0,18,90.325,8,600
0,1,18,91.558,8,600
0,1,18,93.418,8,627
0,0,18,96.953,8,647
0,0,17,86.232,8,617
0,1,18,90.72,8,643
0,0,17,93.055,8,613
0,0,18,79,8,600
0,0,19,88.837,8,607
0,0,18,88.976,8,627
0,0,18,94.627,8,623
1,0,18,83.866,8,630
0,1,18,77.822,8,613
0,1,19,89.372,8,603
0,1,19,82.72,8,600
1,1,17,88.069,8,677
0,0,19,85.86,8,603
0,1,19,92.186,8,627
0,1,19,75.767,8,610
0,1,19,74.407,8,600
0,0,19,96.372,8,633
0,0,18,93.441,8,627
0,1,18,91.441,8,650
0,0,18,94.093,8,607
0,1,18,93.511,8,617
0,1,19,94.232,8,617
0,1,19,93.697,8,613
0,1,18,94.232,8,650
0,1,18,89.978,8,603
0,0,18,92.717,8,663
0,1,18,90.651,8,630
0,0,18,97.608,8,643
0,1,18,88.906,8,657
0,1,18,79.934,8,640
1,1,19,95.608,8,643
0,1,19,93.465,8,603
0,1,18,88.674,8,647
0,0,19,95.021,8,643
0,1,18,86.093,8,603
0,1,18,96.63,8,650
0,0,19,89.79,8,637
0,0,18,91.232,8,607
0,0,18,93.434,8,607
0,1,18,92.883,8,600
1,1,18,80.173,8,670
0,0,17,92.279,8,657
0,1,19,96.434,8,650
0,0,18,87.186,8,603
0,0,18,97.279,8,647
0,1,19,92.279,8,610
0,0,18,85.348,8,657
0,0,19,97.369,8,670
0,1,18,93.547,8,627
0,0,18,95.581,8,600
0,0,18,98.279,8,643
0,0,18,86.418,8,600
0,1,18,78.76,8,613
0,1,20,86.133,8,663
1,0,20,88.324,8,600
1,1,24,88.309,8,633
0,0,20,91.795,8,660
0,0,19,86.261,8,617
0,1,18,91.465,8,600
0,0,18,94.79,8,670
0,0,19,92.162,8,623
0,1,19,91.139,8,630
0,1,19,90.76,8,603
0,1,17,96.534,8,657
0,1,17,86.93,8,617
0,0,18,83.34,8,643
0,0,18,95.608,8,630
0,1,18,89.162,8,630
0,1,19,95.604,8,630
0,1,19,95.116,8,600
0,1,18,92.478,8,620
0,1,18,90.413,8,607
0,0,19,92.26,8,657
0,1,19,84.727,8,647
0,0,20,76.77,8,627
1,1,19,83.59,8,647
0,1,20,85.933,8,613
0,1,20,79.022,8,603
0,1,20,92.928,8,650
0,0,19,88.571,8,637
0,1,19,91.488,8,617
0,0,19,94.837,8,667
0,1,19,91.181,8,637
0,1,18,88.391,8,613
0,1,19,92.93,8,623
0,0,18,89.604,8,650
0,1,18,82.363,8,603
0,0,19,95.767,8,600
0,1,19,80.782,8,620
0,1,18,80.204,8,607
0,0,18,89.232,8,643
0,1,18,92.279,8,627
0,1,19,89.372,8,613
0,0,19,91.372,8,610
0,0,18,92.86,8,607
0,0,18,93.767,8,640
0,1,19,88.906,8,610
0,1,18,89.409,8,627
0,0,19,93.302,8,603
0,0,18,93.674,8,600
0,0,19,93.465,8,603
0,1,18,90.304,8,643
0,0,18,94.72,8,633
0,1,18,87.232,8,607
0,0,18,93.76,8,657
0,0,18,95.116,8,600
0,1,18,98,8,673
0,0,19,94.395,8,627
0,1,19,91.116,8,630
0,1,17,90.86,8,650
1,0,19,88.302,8,617
0,0,19,93.558,8,613
0,1,18,96.186,8,650
0,0,19,91,8,627
0,0,18,96.325,8,663
0,0,19,98.255,8,657
0,1,19,90.558,8,663
0,1,19,83.681,8,600
0,1,18,91.325,8,633
0,1,18,89.953,8,637
0,1,19,93.279,8,633
0,1,18,88.581,8,607
0,1,19,91.976,8,650
0,1,19,96,8,647
0,0,18,91.72,8,600
0,1,18,82.883,8,670
0,1,19,90.5,8,613
0,0,19,92.581,8,663
0,1,19,83.209,8,663
0,0,18,93.279,8,660
0,1,18,82.255,8,660
0,0,19,93.232,8,630
0,0,18,94.581,8,653
0,0,18,89.79,8,630
0,1,18,93.697,8,647
0,0,18,92.465,8,640
0,0,18,96.395,8,660
0,1,19,87.302,8,627
0,1,19,87.558,8,607
0,1,18,96.604,8,640
0,1,19,85.113,8,613
0,0,18,91.79,8,607
0,0,18,90.304,8,647
0,1,18,90.2,8,640
0,1,19,94.13,8,620
0,1,19,95.847,8,640
0,0,18,92.976,8,637
0,0,19,91.162,8,620
0,0,18,89.677,8,650
0,0,19,82.822,8,617
0,0,19,90.767,8,623
0,1,19,91.441,8,630
0,0,19,79.395,8,650
0,0,18,95.418,8,637
0,1,19,94.651,8,640
0,1,19,95.581,8,657
0,0,19,94.511,8,657
0,0,18,93.697,8,620
0,0,19,90.953,8,617
0,1,19,88.906,8,623
0,0,18,89.79,8,643
0,1,18,94.395,8,663
0,0,19,93.697,8,620
0,0,18,85.953,8,617
0,0,19,83.777,8,610
0,0,18,90.209,8,610
0,0,18,97.409,8,610
0,0,18,86.465,8,600
0,0,20,90.938,8,620
0,0,18,95.454,8,633
0,1,19,95.581,8,607
0,1,19,86.883,8,630
0,1,18,85.953,8,610
0,0,19,97.565,8,670
0,0,18,95.813,8,620
0,1,18,93.627,8,617
0,0,18,86.195,8,647
0,1,18,94.75,8,677
0,0,19,90.906,8,643
0,0,18,89.906,8,623
0,1,18,85.93,8,613
0,1,18,93.717,8,647
0,0,18,93.021,8,670
0,0,18,92.652,8,640
0,0,19,94.162,8,650
0,0,18,92.581,8,640
0,1,18,82.454,8,653
0,0,18,91.883,8,670
0,1,18,85.818,8,627
0,1,19,94.239,8,643
0,0,18,88.26,8,630
0,1,18,94.217,8,637
0,0,18,91,8,670
0,1,18,93.772,8,610
0,0,18,92.953,8,660
0,0,19,95.434,8,630
0,0,18,90.863,8,637
0,1,18,85.72,8,600
0,0,18,90.953,8,603
0,0,19,83.454,8,677
0,0,18,87.465,8,677
0,1,19,89.478,8,600
0,1,18,96.465,8,677
0,1,18,88.069,8,677
0,1,18,90.896,8,633
0,1,19,71.611,8,607
0,1,18,92.326,8,600
0,1,18,89.395,8,647
0,1,18,94.239,8,607
0,1,18,89.209,8,600
0,0,18,93,8,633
0,1,18,88.325,8,610
0,1,18,91.304,8,650
0,1,17,92.652,8,640
0,0,18,88.581,8,633
0,0,18,93.909,8,653
0,1,18,85.883,8,613
0,1,18,91.76,8,617
0,0,18,92.543,8,603
0,1,18,98.76,8,657
0,0,18,93.25,8,647
0,1,18,95.744,8,603
0,1,19,91.162,8,613
0,1,18,93.065,8,657
0,1,18,87.534,8,643
0,1,18,95.139,8,633
0,0,18,89.209,8,623
0,1,18,94.326,8,633
0,0,18,93.093,8,620
0,1,19,88.441,8,657
0,0,18,91.558,8,607
0,1,18,92.395,8,607
0,1,18,93.255,8,617
0,0,18,89.113,8,623
0,1,18,98.79,8,677
0,1,19,82.34,8,633
0,1,19,92.717,8,663
0,1,18,86.369,8,600
0,0,18,92.767,8,663
0,0,18,97,8,647
0,0,18,90.727,8,663
0,1,18,94.934,8,677
0,1,18,83.34,8,630
0,1,18,84.93,8,637
0,1,19,93.348,8,643
0,0,19,91.418,8,627
0,0,18,90.586,8,620
0,0,18,90.108,8,643
0,0,18,94.674,8,630
0,1,18,92.255,8,630
1,0,18,88.348,8,613
0,1,18,98.209,8,648
0,1,17,93.023,8,607
0,1,17,94.739,8,610
0,1,18,94.511,8,600
0,1,17,90.717,8,600
0,0,19,92.809,8,603
0,1,19,81.044,8,610
0,0,18,90.558,8,600
0,1,18,95.139,8,600
0,0,18,98.232,8,677
1,0,18,96.627,8,613
0,1,18,89.069,8,600
0,0,18,85.866,8,600
0,0,19,94.162,8,600
0,1,19,96.697,8,600
0,1,18,92.86,8,600
0,0,18,90.113,8,637
0,0,19,95.581,8,600
0,1,18,88.604,8,600
0,0,18,94.279,8,600
0,0,18,95.744,8,600
0,0,18,92.186,8,603
0,0,18,97.325,8,607
0,1,18,91.209,8,600
0,0,18,94.72,8,637
0,1,19,92.488,8,637
0,0,19,95.255,8,607
1,1,20,85.547,8,603
0,0,19,96.093,8,620
0,1,18,93.93,8,600
0,0,18,95.279,8,657
0,0,18,90.395,8,600
0,0,18,87.86,8,640
0,1,19,91.79,8,630
1,1,20,80.027,8,607
